-1.295795828627423134e+03,-1.416041308513808417e+03,-8.461423142433785642e+02
-1.241406716007827526e+03,-1.717526168036385116e+03,-1.188016454144507406e+03
-1.297014217735546481e+03,-1.559718286613146574e+03,-1.569295999684622529e+03
-1.109012726063484479e+03,-1.248891070291309234e+03,-1.528633000454501598e+03
-1.653133960662383970e+03,-1.640521805730887309e+03,-1.262245175696155229e+03
-1.610461969766681250e+03,-1.570815364523953122e+03,-1.286952643985576060e+03
-1.564301102660946071e+03,-1.629360637145265855e+03,-1.612040685424422009e+03
-1.698636795559606981e+03,-1.617006716847074586e+03,-1.541090440974116063e+03
-1.549862299946853227e+03,-1.627373388136733865e+03,-1.609520172285882381e+03
-1.171686911675899637e+03,-9.195886668400960389e+02,-1.519986372106751332e+03
-9.872783144606447649e+02,-1.290076790781624823e+03,-1.528420065084642829e+03
-1.497643926946714828e+03,-1.604386208986913744e+03,-1.629851151096360809e+03
-1.765580982700265849e+03,-1.623986338944828049e+03,-1.513589586696302149e+03
-1.703964275323666698e+03,-1.430691591207880720e+03,-1.612610300951364707e+03
-1.433183532015670608e+03,-1.495198778962401093e+03,-1.396124757428357952e+03
-7.878456336633051933e+02,-1.641750604501585258e+03,-1.547688916172035761e+03
-1.004756778889779412e+03,-1.697375931170202421e+03,-1.462914423187591410e+03
-1.185212198255562271e+03,-1.696066490870953203e+03,-1.349333011698611472e+03
-1.133736527338532596e+03,-1.479175863123845147e+03,-1.387062661991190680e+03
-1.334412369303435071e+03,-1.291184646124679375e+03,-1.464352785764907367e+03
-9.008802959610480912e+02,-1.474264533600425921e+03,-1.067331351896786600e+03
-1.037029597542060174e+03,-1.441637036886477063e+03,-1.115219731218469633e+03
-1.024185978123367477e+03,-1.333920986680451961e+03,-1.163502920218225199e+03
-1.098640392793690580e+03,-9.079139610246913890e+02,-1.346171929819323395e+03
-9.940328222082215461e+02,-1.634049069452523554e+03,-1.027720619147816933e+03
-1.283021979416801514e+03,-1.559932496141464298e+03,-1.103323369578278744e+03
-1.383751918073008028e+03,-1.713067051707822657e+03,-9.576442807250346050e+02
-1.190935588235045770e+03,-1.704797539678254225e+03,-1.057420950140562354e+03
-1.008882180982568912e+03,-1.683331827160609919e+03,-1.006027453971319005e+03
-1.146868152176907643e+03,-1.637259551810890571e+03,-9.682485031835643667e+02
-1.364011764804445193e+03,-1.577145369111550053e+03,-1.172066099424665254e+03
-1.017008076874286189e+03,-1.458795573519352274e+03,-8.785738159839437458e+02
-1.052921998844894233e+03,-1.557493806951501028e+03,-1.155807782006845855e+03
-1.196772816765049356e+03,-9.145310609920579736e+02,-1.033974080944967909e+03
-1.352472120405490159e+03,-1.532372627338810616e+03,-1.221572411131608078e+03
-1.331959197244588040e+03,-1.344018213732581671e+03,-1.336902788680836011e+03
-9.237719286779584991e+02,-1.590668537547773440e+03,-1.209520151807823595e+03
-1.516313671706043351e+03,-1.291819522539334685e+03,-1.053988468257612794e+03
-1.470086698527361705e+03,-1.365157970381423866e+03,-1.145134029629048200e+03
-8.893923329483124007e+02,-1.301564547500469871e+03,-6.474285309778995270e+02
-8.058390821760780227e+02,-1.594168641239660474e+03,-1.040396875370830685e+03
-1.270834529127991573e+03,-1.485743709368652617e+03,-1.059634672013189629e+03
-1.022116691088554035e+03,-1.647352157698740939e+03,-7.807648861550256925e+02
-1.203299703007420703e+03,-1.437631284715369702e+03,-7.834066206922112769e+02
-1.411676379386634608e+03,-1.346077126475643581e+03,-9.575035727795283265e+02
-1.004222345586605911e+03,-1.323991170047041578e+03,-9.479741412863709229e+02
-1.026604244120795784e+03,-8.966483209826924394e+02,-1.190651478217031581e+03
-1.040559495167419982e+03,-1.679053148913898212e+03,-1.224443837577150816e+03
-1.003727740753191711e+03,-1.179877682607145516e+03,-1.091140963298810902e+03
-7.721340610793281485e+02,-9.519606569001826983e+02,-1.050256309603756563e+03
-8.905850527318874583e+02,-1.376501771062805574e+03,-1.197850211808355652e+03
-1.309611711726367048e+03,-1.451276096642168113e+03,-1.268841786573696027e+03
-9.906766344666885971e+02,-1.625234339360964213e+03,-1.179225533113940173e+03
-9.922824795189970928e+02,-1.641705178705827620e+03,-1.369421131794429130e+03
-1.023137702550676181e+03,-1.506890130384948634e+03,-1.034796739112424348e+03
-1.092132652864296460e+03,-1.279354707666713693e+03,-1.123162294486341807e+03
-1.112007827479050547e+03,-1.694506539131692989e+03,-1.003373908924491047e+03
-8.996217925326793647e+02,-1.640009958414795165e+03,-9.165978295116786967e+02
-1.090958701085326084e+03,-9.335993237918615932e+02,-7.807130141347529388e+02
-1.387628348749933139e+03,-1.549988922853366375e+03,-1.313949816984276367e+03
-1.192990850179317476e+03,-8.519024115123798992e+02,-1.037390449486373200e+03
-1.122662701470316279e+03,-1.612336717139520488e+03,-9.067789635890321733e+02
-9.051297205340263190e+02,-1.304742847635390717e+03,-9.084958552700087466e+02
-1.120025044703212643e+03,-1.703958453977996669e+03,-8.897619811891314612e+02
-1.335736154266292715e+03,-1.520372598777424400e+03,-8.978758133261451349e+02
-1.095654608833037855e+03,-1.456221496918747334e+03,-8.901630821089286201e+02
-1.070652587375099756e+03,-1.276888014687188388e+03,-7.687789529586683557e+02
-1.319226254047434622e+03,-1.413215742555247516e+03,-7.616878822967388487e+02
-1.214547758343641590e+03,-1.324444728034950685e+03,-7.624905049747643488e+02
-1.023648755399696824e+03,-1.618471507812705340e+03,-8.879470116793105490e+02
-1.185542251357187524e+03,-1.254040124446228674e+03,-8.797994051178519612e+02
-9.936273432422282212e+02,-1.616985983812735412e+03,-7.735606030001443969e+02
-1.465889917022197324e+03,-1.700245113403996356e+03,-8.964329358945014974e+02
-8.995846918756492414e+02,-1.621056643051656010e+03,-1.551191104162796819e+03
-1.218634356835857716e+03,-1.707257256677603891e+03,-1.127038400686622253e+03
-1.135792890308520100e+03,-1.470572785929647807e+03,-1.115633241207298624e+03
-9.163848354694300724e+02,-1.581703930426169336e+03,-1.586707887464146552e+03
-1.055643204345287359e+03,-1.613786510865003720e+03,-1.050378765209047742e+03
-1.177399544033694383e+03,-1.423858477432184372e+03,-1.190428682543712966e+03
-1.276350841142769923e+03,-1.552975363409981128e+03,-1.034418737068976498e+03
-1.202044468524238027e+03,-1.350247494152921263e+03,-1.289699567108983501e+03
-1.216782711185667722e+03,-1.622328818799682722e+03,-9.744563613545510634e+02
-1.094626347653734229e+03,-1.699610878045958771e+03,-1.433585018609268218e+03
-1.000694337084637255e+03,-1.563452331650439646e+03,-9.551754618838134547e+02
-1.099333704711960308e+03,-1.629217448200678518e+03,-9.444254501147079282e+02
-1.110182070030826480e+03,-1.642392195917678691e+03,-1.154841536763565500e+03
-1.162561319449457642e+03,-9.056756473881185912e+02,-1.068039462735770712e+03
-1.068769311346372206e+03,-1.438214826344033781e+03,-1.074452328366608754e+03
-1.126708952753447647e+03,-1.521319337371738129e+03,-8.794321363971984056e+02
-8.949939298659533051e+02,-1.710772531810008331e+03,-1.065287126128030877e+03
-9.690246525171628491e+02,-1.702172245093280480e+03,-9.438686761939612779e+02
-1.492760349810945627e+03,-1.371254952656629712e+03,-1.059539756526866313e+03
-9.946986719829296817e+02,-1.700955308538452528e+03,-9.538740700233661300e+02
-1.003474895308371174e+03,-1.622246979178419451e+03,-9.372245650399760279e+02
-1.028742035386619818e+03,-1.683893051991512266e+03,-1.307110552637145702e+03
-8.690483618097598537e+02,-1.621952695643053403e+03,-9.523224754109039623e+02
-9.234907963397275807e+02,-1.672209737042971710e+03,-8.019355231316814070e+02
-1.109069064612275042e+03,-1.576794888196563079e+03,-6.433232018911749037e+02
-1.093245867527864448e+03,-1.633626366641731920e+03,-3.912351255182977070e+02
-1.072868217328399396e+03,-1.640300701577406699e+03,-7.922113475534755480e+02
-8.916700422034730309e+02,-1.647953719176286540e+03,-2.592367749998683735e+02
-1.153216805811947552e+03,-1.722219682828573013e+03,-1.298625102847037738e+02
-8.868360162130986737e+02,-1.615502509668895300e+03,-6.464436466232290286e+02
-1.052638254068304605e+03,-1.242742914794632270e+03,-2.556688070527599734e+02
-9.514835667839677171e+02,-1.170849892379007770e+03,-5.160190470731997721e+02
-1.128847884915043096e+03,-9.015685838489486059e+02,-9.148866199183298704e+02
-1.322872738533312258e+03,-1.450916950831796157e+03,-9.063696738194489626e+02
-1.254841044616933004e+03,-1.433543505501222171e+03,-7.778218244289514587e+02
-9.067409461536005892e+02,-1.546292447335731822e+03,-2.587348092547902638e+02
-8.932034181371466275e+02,-1.430310369894689302e+03,-9.465131040684584605e+02
-1.641230720540831271e+03,-1.583218768125023416e+03,-3.175673485845753703e+02
-1.073719528829116371e+03,-1.459996169091010870e+03,-9.288635791502573511e+02
-9.940661871499743256e+02,-1.703476850381567147e+03,-1.045486577740216035e+03
-9.346927181058936185e+02,-9.051458857817536909e+02,-6.532278972511298889e+02
-1.100770805173849794e+03,-1.399710809064140449e+03,-8.167519649883216744e+02
-8.583306887422855880e+02,-1.694537943456075482e+03,-5.285589110260634698e+02
-1.325538695589192685e+03,-1.465971411318050514e+03,-6.649876432328641158e+02
-1.075101978315308315e+03,-1.350531631718829203e+03,-6.553759801841316630e+02
-7.463088980396256602e+02,-1.541161729632923425e+03,-2.560713893877264695e+02
-8.656835019905269064e+02,-1.538638793257035104e+03,-6.785431575271715019e+02
-8.646919593714811754e+02,-1.608897036665404812e+03,-6.800337538098407322e+02
-7.456161291374680786e+02,-1.567399850933490370e+03,-1.297764830618735630e+02
-7.444674517983156647e+02,-1.627200491211954613e+03,-3.933190476281845918e+02
-9.702597529716091458e+02,-1.696774533217630960e+03,-6.811751984826366879e+02
-1.420838576605711978e+03,-1.432142220231697820e+03,-2.549125089463348672e+02
-8.532943820171045672e+02,-1.613045804143408759e+03,-3.997432276180410327e+02
-1.111951252863093032e+03,-1.569482956555631290e+03,-3.899049405399814532e+02
-8.583669120452442485e+02,-1.318205441309321941e+03,-1.338417139524900108e+02
-8.651961221292602886e+02,-1.287986201677610325e+03,-8.707618259434857464e+02
-1.018716040193141225e+03,-1.515455372035480195e+03,-1.292902317073580321e+02
-8.568541134277876381e+02,-1.597867095129994823e+03,-3.273787750362583182e+00
-9.039528222237975115e+02,-1.571062046821569766e+03,-3.737567925190603546e+02
-8.321098053013552089e+02,-1.698726249168731329e+03,-1.029960256651250347e+03
-1.026919487023376860e+03,-1.642883575145043096e+03,-1.000958875011086047e+00
-1.243361592807329089e+03,-1.325023499945252524e+03,-5.542909650620963475e+02
-1.171415768271637262e+03,-1.295011726736601759e+03,-2.536996912284889731e+02
-8.738385775682133954e+02,-1.319771260563649093e+03,-1.169261050428172666e+03
-9.857557402433551488e+02,-9.348000230215989177e+02,-9.612676686318642396e+02
-8.587263780907883302e+02,-1.453591824154741971e+03,-1.287823285778562763e+02
-9.716451938714752714e+02,-1.601948450118081837e+03,-3.932196390283550613e+02
-7.482731458715579720e+02,-1.633534756711325144e+03,-3.884334112181530259e+02
-1.247420443436843925e+03,-9.309301783040079954e+02,-4.120709188478263627e+02
-1.353032946853905969e+03,-1.611514848995167540e+03,-2.587641669151959150e+02
-8.651760589986132572e+02,-1.402560198718059837e+03,-2.592785404811468766e+02
-1.068326141179720707e+03,-1.612948993178392811e+03,-4.857890218514057779e+02
-1.261779038694202427e+03,-1.555701176598013717e+03,-3.957652334292938576e+02
-1.082286679740385125e+03,-1.660160890955433160e+03,-4.092292375462503173e+02
-9.610179478014977121e+02,-1.327559517599989704e+03,-1.224693752126922391e+03
-1.107009880759401312e+03,-1.619854824568621098e+03,-4.104656609151406315e+02
-1.379303195715424863e+03,-1.617887084287454400e+03,-6.445050453826837611e+02
-9.648432511761164960e+02,-1.486118428667303533e+03,-1.071372178618344378e+03
-9.412917687743781698e+02,-1.670275091747451825e+03,-6.183777339316452526e+02
-1.315550372201575556e+03,-1.670522230339634234e+03,-7.739013992355103255e+02
-9.689408765583995091e+02,-1.709320727867731648e+03,-6.644533588458947406e+02
-1.394106983897277360e+03,-1.430429498577383811e+03,-2.581565510431403254e+02
-7.562141784888267466e+02,-1.606962144972233091e+03,-1.327815307344101257e+02
-9.291583184586659172e+02,-1.630648122882498456e+03,-6.236080824147146586e+02
-9.771816178761293941e+02,-1.368381963405409806e+03,-2.612717474649285805e+02
-7.476034022170890694e+02,-1.702704091392315831e+03,-1.305477760211766736e+02
-7.388634105519405466e+02,-1.436685031703775394e+03,-1.288405100666547298e+02
-8.668611738211430975e+02,-1.605912038980431589e+03,-3.944617806675712472e+02
