-7.535318168852153349e+02,-1.603279540052277525e+03,-1.359182077713866192e+03
-1.311297864428667481e+03,-9.055723753820479942e+02,-1.394290615880039013e+03
-1.090695910843950969e+03,-1.036815027981602043e+03,-1.292389228905313303e+03
-1.044476050546114948e+03,-1.420091110825067972e+03,-1.294249485850889414e+03
-9.915851415101926705e+02,-9.517751353258718154e+02,-1.333662018736708205e+03
-8.561439514240809103e+02,-1.527600528986805557e+03,-1.610492959719536657e+03
-1.611779106603975151e+03,-1.598565186222167767e+03,-1.327887219346283700e+03
-1.675283394452809944e+03,-1.351437112657243688e+03,-1.219523803724890058e+03
-1.073762896871180601e+03,-1.401390104500475900e+03,-1.649678581121439720e+03
-1.672138722282615845e+03,-1.354830237731340958e+03,-1.019929068398807658e+03
-1.832391110523270982e+03,-1.098155956421150222e+03,-8.874760042203708963e+02
-1.144067159702088702e+03,-1.304244031737438718e+03,-8.888110097890094039e+02
-1.669254433451374780e+03,-1.247154636039866546e+03,-9.089884365728357807e+02
-9.675535773745248207e+02,-1.154309130370515277e+03,-1.011001834119405316e+03
-1.297106089191087449e+03,-9.049455515237879126e+02,-1.138111609941761117e+03
-1.061392739966493991e+03,-1.228795499382944399e+03,-1.430383095685041553e+03
-1.424388120341385729e+03,-1.661233375347760557e+03,-1.571851584771859052e+03
-1.019554249091241672e+03,-1.066986104554188614e+03,-1.477519183522920457e+03
-1.270117343938145495e+03,-1.321947524082025666e+03,-1.543179950368233222e+03
-1.149939462472305649e+03,-1.497487463239290264e+03,-1.483529264899073723e+03
-1.200005017198270480e+03,-1.417897001959166346e+03,-1.316419723211653491e+03
-8.859759265352220154e+02,-1.268024170923778001e+03,-1.157973269147483279e+03
-1.034173884414670283e+03,-1.141697529515140559e+03,-1.311926388571472671e+03
-1.037343252523707406e+03,-1.134248108249565121e+03,-9.185895526861271492e+02
-1.162014115217524932e+03,-1.252798914699038278e+03,-1.251124945887511558e+03
-1.013568120242322266e+03,-1.376806255627599967e+03,-1.290686935522163594e+03
-1.093692381698978579e+03,-1.347208880211320547e+03,-1.220012874192687377e+03
-1.052610973352460178e+03,-1.216115321427150093e+03,-1.137364004445120827e+03
-1.284041559777243492e+03,-1.178333028697660438e+03,-1.032679690913775175e+03
-1.110390865447865508e+03,-1.391003623128061236e+03,-1.400573062893466840e+03
-1.423947551143657165e+03,-1.439290485231880666e+03,-1.061386870613954443e+03
-1.045629499739080075e+03,-9.720156723001043702e+02,-1.108223842899855981e+03
-1.043776996563037528e+03,-1.147273261529511728e+03,-1.181190064225403376e+03
-1.164108553726209038e+03,-1.078778630097658606e+03,-1.198626675418747027e+03
-1.110333117931632387e+03,-1.420144254792081028e+03,-1.004091068542090284e+03
-1.108427011043418588e+03,-1.436579400247136846e+03,-1.028219989159676061e+03
-1.499818925872554928e+03,-1.384127712652598575e+03,-1.008960853030431053e+03
-1.045406384963278697e+03,-1.403835885407046135e+03,-9.966998382779713666e+02
-1.213749557382541298e+03,-1.083773060047718445e+03,-1.341192012778590197e+03
-1.044867057381021823e+03,-1.254654560236100679e+03,-8.996067455958846040e+02
-1.097985060720138790e+03,-1.386415547708651729e+03,-7.859780988713790748e+02
-1.139418265518433827e+03,-1.396540801582529639e+03,-9.750734164279211882e+02
-8.926991590126148139e+02,-1.375759746415755217e+03,-8.675383270823555222e+02
-1.056329885554616340e+03,-1.235452337370315945e+03,-7.542201028101645761e+02
-1.152047563994397933e+03,-1.416749566486959111e+03,-7.514634825681108623e+02
-1.163785238282564478e+03,-1.207696832382400544e+03,-1.226297956839714288e+03
-1.044602712635349008e+03,-1.491949035339732973e+03,-7.487537381749930319e+02
-1.323465141029757206e+03,-1.404188989743692218e+03,-1.216444614372842352e+03
-1.554944207687658945e+03,-1.328812317044566043e+03,-1.002221245286434510e+03
-1.111953641927882018e+03,-1.427442074942913678e+03,-1.063335469851822381e+03
-1.015150396689504419e+03,-1.177305068534762540e+03,-1.075043510025977412e+03
-1.307708649668719318e+03,-1.280642555809582973e+03,-9.110463291741272087e+02
-1.212754966449040467e+03,-1.255402793215026804e+03,-1.088063371284398045e+03
-1.138145531226999083e+03,-1.185169763487283035e+03,-9.643076816332912813e+02
-1.180934599177220207e+03,-1.309494222752425003e+03,-9.902947168567777680e+02
-1.508282382249432203e+03,-1.414139839640351056e+03,-9.064887579888676328e+02
-1.008488973383242183e+03,-1.282390085445747900e+03,-9.826678676150951333e+02
-1.055903674759229489e+03,-1.215371313919091790e+03,-9.948993373339586697e+02
-1.260078539302027139e+03,-1.200606606710938422e+03,-8.728416375271560810e+02
-1.047669450032629584e+03,-1.519537191366121533e+03,-7.671695836644832980e+02
-1.053931426238570339e+03,-1.232116094204608771e+03,-8.794149325585209453e+02
-1.354707031221330226e+03,-1.374006320810229454e+03,-9.030451319245207742e+02
-1.139871955625634428e+03,-1.341910752542589989e+03,-1.234295666878754673e+03
-8.562498272974805786e+02,-1.077985547840525896e+03,-8.921876598846654360e+02
-8.840299982043824230e+02,-1.402712987797969163e+03,-9.573778185370999836e+02
-1.052733578443139095e+03,-1.224211594135670339e+03,-8.718793251049060018e+02
-8.962763535422330961e+02,-1.121164305336631514e+03,-8.953524978472786415e+02
-9.352122659910594393e+02,-1.076959659680792356e+03,-8.826043463503243629e+02
-1.085634230269564569e+03,-1.193702402859412359e+03,-8.313885059162471407e+02
-1.019748864554101033e+03,-1.561295416488350384e+03,-8.881665529382701152e+02
-1.118132316347752294e+03,-1.524354846038677124e+03,-9.074493726680747159e+02
-1.424191378878228761e+03,-1.355864576478158824e+03,-1.063720243675920983e+03
-1.127421182602552335e+03,-1.209422944712078788e+03,-6.605879600422999829e+02
-1.110533251091200100e+03,-1.514716259593924860e+03,-7.709651211807830578e+02
-8.925543463023283266e+02,-1.303769342357165442e+03,-8.006501814890103788e+02
-1.089378703536278636e+03,-1.074163585715009049e+03,-8.156888697179249448e+02
-1.036114286735867154e+03,-1.334332119860972853e+03,-1.186779811515823440e+03
-9.541444265174968677e+02,-1.454511394499395237e+03,-7.802721147039532070e+02
-9.768070732276311219e+02,-1.455425366881875107e+03,-8.037093365667558373e+02
-9.018339795766274847e+02,-1.488479905755481695e+03,-1.101385219356212474e+03
-1.185560647859525261e+03,-1.291055414272917233e+03,-6.466492486548301031e+02
-1.068018767626303315e+03,-1.399063402330779809e+03,-7.759748171164037558e+02
-1.102245701926811307e+03,-1.298262624963588905e+03,-7.804791720642112978e+02
-1.200051398611797595e+03,-1.304588839005582258e+03,-9.380209344064315928e+02
-1.510624744068675227e+03,-1.412777058440107339e+03,-6.526584231310135920e+02
